,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ts,action,actionOption,actionSub,actionSubOption,condition,conditionSub1Option,conditionSub2Option,place,emotionPositive,emotionTension,activity,macc_x_mean,macc_y_mean,macc_z_mean,e4acc_x_mean,e4acc_y_mean,e4acc_z_mean,Class
4337,4337,4337,4337,4337,6091,2018_11_21_05_01,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0726464604820824,0.0708072417933921,9.83784605291152,-0.817822265625,-0.0453369140625,0.3566975911458333,
4338,4338,4338,4338,4338,6092,2018_11_21_05_02,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0725691256235292,0.0734570588582628,9.835522305882352,-0.6818033854166666,-0.1138997395833333,0.278759765625,
4339,4339,4339,4339,4339,6093,2018_11_21_05_03,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0713622248902571,0.0742765553029113,9.839159795072764,-0.642626953125,0.3112955729166666,0.2275960286458333,
4340,4340,4340,4340,4340,6094,2018_11_21_05_04,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0710650512288745,0.0736990751706767,9.834122063234476,-0.7670166015625,-0.15146484375,-0.2857991536458333,
4341,4341,4341,4341,4341,6095,2018_11_21_05_05,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0774214585795067,0.0722148071584542,9.840253662933897,-0.8235270182291666,-0.092041015625,0.0444173177083333,
4342,4342,4342,4342,4342,6096,2018_11_21_05_06,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0747725544619257,0.0691985957676367,9.83326408258678,-0.7811197916666667,-0.0871500651041666,-0.4734375,
4343,4343,4343,4343,4343,6097,2018_11_21_05_07,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0710646252485999,0.0747403816920491,9.833848561590122,-0.7753987630208333,0.3181884765625,0.0816080729166666,
4344,4344,4344,4344,4344,6098,2018_11_21_05_08,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0737483831735716,0.0725740713169085,9.8394171716125,-0.5459228515625,0.3406656901041666,-0.0255615234375,
4345,4345,4345,4345,4345,6099,2018_11_21_05_09,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0442565367848826,0.1054789297454649,9.862235766517337,-0.6724856696195936,0.2271365294424179,0.0570121156852527,
4346,4346,4346,4346,4346,6100,2018_11_21_05_10,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5702704265211649,1.627512891385437,9.604123001052631,-0.8856770833333333,-0.1988199869791666,-0.3735270182291667,
4347,4347,4347,4347,4347,6101,2018_11_21_05_11,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0277845297980973,0.1131344045444883,9.861298311695528,-0.7978841145833333,0.4125732421875,-0.041796875,
4348,4348,4348,4348,4348,6102,2018_11_21_05_12,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0250600260002239,0.1160075184350511,9.848760704647216,-0.7546142578125,0.202685546875,-0.3006591796875,
4349,4349,4349,4349,4349,6103,2018_11_21_05_13,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0246283726408734,0.1159002752922739,9.842824801511725,-0.574365234375,0.63583984375,-0.2797526041666666,
4350,4350,4350,4350,4350,6104,2018_11_21_05_14,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,0.3917509178793944,1.2842224417687595,9.59927034048152,-0.5871907552083333,0.530322265625,-0.0899576822916666,
4351,4351,4351,4351,4351,6105,2018_11_21_05_15,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-1.7016044359106328,2.6963161994232974,9.362565999720037,-0.645361328125,0.4669108072916667,-0.097412109375,
4352,4352,4352,4352,4352,6106,2018_11_21_05_16,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-1.8633028697088427,3.3888088760918227,9.088865572508388,-0.4180094401041667,0.7590657552083333,-0.0177490234375,
4353,4353,4353,4353,4353,6107,2018_11_21_05_17,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-2.084845606612538,1.8352346952609124,9.17830415722281,-0.7027994791666666,0.4932535807291666,0.027685546875,
4354,4354,4354,4354,4354,6108,2018_11_21_05_18,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-2.5044127128291285,-1.3425878787114878,9.464896568627443,-0.3698567708333333,0.2716878255208333,0.2418294270833333,
4355,4355,4355,4355,4355,6109,2018_11_21_05_19,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-2.503286620660692,-1.3419004932250878,9.465296413773782,-0.9285319010416668,0.2603759765625,0.1260986328125,
4356,4356,4356,4356,4356,6110,2018_11_21_05_20,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-2.5038469643897034,-1.343584211646138,9.47355675531912,-0.905492769671704,0.1795857217300677,0.100174244398124,
4357,4357,4357,4357,4357,6111,2018_11_21_05_21,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-2.5080428475363927,-1.3449059809966448,9.489420697816325,-0.8042643229166667,0.39228515625,-0.0115641276041666,
4358,4358,4358,4358,4358,6112,2018_11_21_05_22,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,0.8261270276302554,0.451148084610645,9.766059584425795,-0.7396647135416666,0.1810872395833333,0.107958984375,
4359,4359,4359,4359,4359,6113,2018_11_21_05_23,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,1.1379965087346045,0.6934659177099679,9.785964570548735,-0.8034261067708334,0.029248046875,0.1620279947916666,
4360,4360,4360,4360,4360,6114,2018_11_21_05_24,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,0.2973448309556554,1.0515371351175824,9.779009772452412,-0.7725830078125,-0.0542724609375,0.0723876953125,
4361,4361,4361,4361,4361,6115,2018_11_21_05_25,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-1.2988792527700146,-0.0687874110780074,9.813197274482397,-0.4582926432291667,0.7118245442708333,0.1949300130208333,
4362,4362,4362,4362,4362,6116,2018_11_21_05_26,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-1.2993397054576543,-0.0650014192478675,9.800183058556044,-0.756640625,-0.0583821614583333,-0.1272867838541666,
4363,4363,4363,4363,4363,6117,2018_11_21_05_27,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-1.296319508454655,-0.0630455240704363,9.79378794652857,-0.8420572916666667,-0.0773681640625,0.0165690104166666,
4364,4364,4364,4364,4364,6118,2018_11_21_05_28,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-1.0245708986786175,-0.0102846110653974,9.81185834966405,-0.845068359375,0.3575602213541666,0.1602132161458333,
4365,4365,4365,4365,4365,6119,2018_11_21_05_29,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.475727616109405,-0.6532068399052645,9.713275161254227,-0.8951253255208333,0.0910563151041666,0.0187744140625,
4366,4366,4366,4366,4366,6120,2018_11_21_05_30,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,0.0227998760206045,0.5896653389537478,9.30812679270998,-0.7408447265625,0.1436197916666666,0.3749674479166666,
4367,4367,4367,4367,4367,6121,2018_11_21_05_31,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0020740303278106,0.0579991821235501,9.89276082485205,-0.7417926003126628,0.3081601745700886,0.5688428217821783,
4368,4368,4368,4368,4368,6122,2018_11_21_05_32,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.1632346902858903,-0.0232234895333708,9.812625095665156,-0.808935546875,0.2336588541666666,0.3617919921875,
4369,4369,4369,4369,4369,6123,2018_11_21_05_33,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5475080909406473,-0.1222463846265408,9.863321616181354,-0.6876057942708333,0.49169921875,0.2758463541666666,
4370,4370,4370,4370,4370,6124,2018_11_21_05_34,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5511597161926066,-0.1235467068342674,9.861761235722229,-0.6649495442708333,0.3045572916666667,0.3807779947916667,
4371,4371,4371,4371,4371,6125,2018_11_21_05_35,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5671925547704372,-0.141740494433931,9.85814981847702,-0.7939615885416667,0.0776448567708333,0.287646484375,
4372,4372,4372,4372,4372,6126,2018_11_21_05_36,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5719502733939538,-0.129830846152771,9.853623999608242,-0.7858072916666666,0.1449055989583333,0.2449300130208333,
4373,4373,4373,4373,4373,6127,2018_11_21_05_37,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5573717709518459,-0.1102244352967528,9.852763537513963,-0.2773844401041667,0.7277913411458333,0.2729654947916666,
4374,4374,4374,4374,4374,6128,2018_11_21_05_38,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5576398788465824,-0.1102914621592389,9.853715327267592,-0.3310221354166666,0.7685465494791667,0.3651448567708333,
4375,4375,4375,4375,4375,6129,2018_11_21_05_39,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5578637405036361,-0.1126065279054287,9.855052229154978,-0.5854329427083333,0.17666015625,0.2532063802083333,
4376,4376,4376,4376,4376,6130,2018_11_21_05_40,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5578396140336113,-0.1096316363596643,9.8543379011204,-0.7443359375,0.1850016276041666,0.3378173828125,
4377,4377,4377,4377,4377,6131,2018_11_21_05_41,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5544922951903678,-0.109307506770997,9.854498204647212,-0.4816080729166667,0.5395263671875,0.3595377604166667,
4378,4378,4378,4378,4378,6132,2018_11_21_05_42,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.5565191884042525,-0.111618595283875,9.858123007278794,-0.6117919921875,0.3156575520833333,0.4323893229166666,
4379,4379,4379,4379,4379,6133,2018_11_21_05_43,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.0326667235364291,0.3721717548981536,9.20737439138304,-0.742020583637311,0.398661412193851,0.0543495961438249,
4380,4380,4380,4380,4380,6134,2018_11_21_05_44,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.1493145363746922,0.6211384998530816,9.842299252967518,-0.3694417317708333,0.2376953125,0.1699625651041666,
4381,4381,4381,4381,4381,6135,2018_11_21_05_45,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.3265793000543115,0.6943989244736848,9.831427545632724,0.4168701171875,-0.3443603515625,0.2237386067708333,
4382,4382,4382,4382,4382,6136,2018_11_21_05_46,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.3388699759214313,0.6155898556015663,9.83448913553443,0.669287109375,-0.05439453125,-0.2642659505208333,
4383,4383,4383,4383,4383,6137,2018_11_21_05_47,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.3751094728460249,0.5646079942717825,9.826765144456886,0.3041585286458333,0.0492350260416666,-0.6914632161458333,
4384,4384,4384,4384,4384,6138,2018_11_21_05_48,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.3726187517340426,0.4455145532732353,9.837985447928332,-0.4668294270833333,-0.4010823567708333,0.1816813151041666,
4385,4385,4385,4385,4385,6139,2018_11_21_05_49,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.3570604631248598,0.4176635252967541,9.838277694288896,-0.5825113932291667,0.4046956380208333,0.3138834635416667,
4386,4386,4386,4386,4386,6140,2018_11_21_05_50,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,-0.342147097627307,0.4338877611695598,9.831104869613863,-0.4356608072916667,0.1486735026041666,0.2276448567708333,
4387,4387,4387,4387,4387,6141,2018_11_21_05_51,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,0.9851080960498322,2.492200424283652,7.82178329808036,-0.5607828776041667,0.1386311848958333,0.0278483072916666,
4388,4388,4388,4388,4388,6142,2018_11_21_05_52,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,3.0,0.684165256630013,-2.923355157904816,4.21742650423012,-0.8158040364583333,0.1495442708333333,-0.3156901041666666,
4389,4389,4389,4389,4389,6143,2018_11_21_05_53,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,2.0,-0.7163113634764837,-9.384410037965855,0.2765115320609182,-0.6836100260416667,0.495263671875,0.0623860677083333,
4390,4390,4390,4390,4390,6144,2018_11_21_05_54,travel,6.0,2.0,,0.0,,,outdoor,6.0,5.0,2.0,-0.0913952288652851,-9.695170985201568,0.7194093483240213,-0.4172013418447108,0.7478178738926524,0.107762832204273,
4391,4391,4391,4391,4391,6145,2018_11_21_05_55,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,1.4318827550089614,4.658671447978721,8.297333885274352,-0.5862223307291666,0.550439453125,-0.0258056640625,
4392,4392,4392,4392,4392,6146,2018_11_21_05_56,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,0.7467281843873446,0.6719958374020141,5.619621695011214,-0.6167073567708333,0.344482421875,-0.0556722005208333,
4393,4393,4393,4393,4393,6147,2018_11_21_05_57,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,-0.7192498223423283,-9.838504043101883,0.8893226006962494,-0.4123128255208333,0.7524576822916667,0.11650390625,
4394,4394,4394,4394,4394,6148,2018_11_21_05_58,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,-0.6343696079220602,-9.881988406494978,0.7709530531753647,-0.2363037109375,1.0426595052083334,0.0449381510416666,
4395,4395,4395,4395,4395,6149,2018_11_21_05_59,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,-0.5292057586635296,-9.750294553949583,0.9049190463386556,-0.2958251953125,0.5505696614583333,0.1198974609375,
4396,4396,4396,4396,4396,6150,2018_11_21_06_00,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,-0.9038339255732328,-9.668786501679731,0.7141705253423293,-0.5916097005208333,0.5038004557291667,-0.2232584635416666,
4397,4397,4397,4397,4397,6151,2018_11_21_06_01,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,-0.29714912217794,-6.816217181645376,2.186985357756104,-0.5679524739583334,0.2115397135416666,0.2302327473958333,
4398,4398,4398,4398,4398,6152,2018_11_21_06_02,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,1.2188646150004492,0.3001242453128279,7.432878432324366,-0.5669596354166667,-0.0124837239583333,-0.052880859375,
4399,4399,4399,4399,4399,6153,2018_11_21_06_03,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,1.9083851975252,-9.57038834450169,0.8700188452034724,-0.5972412109375,0.3305826822916666,-0.3555257161458333,
4400,4400,4400,4400,4400,6154,2018_11_21_06_04,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,2.535176747282189,-4.945267837978718,3.498820134339695,-0.5111002604166667,0.6628499348958333,-0.1323323567708333,
4401,4401,4401,4401,4401,6155,2018_11_21_06_05,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,3.6697696262024673,-1.9491107704992208,5.043359060976474,-0.4636474609375,0.6201741536458333,-0.2340006510416666,
4402,4402,4402,4402,4402,6156,2018_11_21_06_06,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,2.0,0.3285874277902577,-2.887959567585221,5.0507588422148615,-0.574688965607087,0.2586226550286608,-0.3837692157373632,
4403,4403,4403,4403,4403,6157,2018_11_21_06_07,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,4.0,0.6088346408951318,4.610715233055401,4.809058246493004,-0.7861165364583333,-0.1767659505208333,0.138037109375,
4404,4404,4404,4404,4404,6158,2018_11_21_06_08,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,-1.1600376435846629,8.961129538633813,3.850191360862256,-0.487744140625,-0.7267171223958333,0.4015950520833333,
4405,4405,4405,4405,4405,6159,2018_11_21_06_09,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,-0.952163022512316,6.423104314542937,5.998886883482624,-0.4971516927083333,-0.4733805338541667,0.3643229166666666,
4406,4406,4406,4406,4406,6160,2018_11_21_06_10,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,-0.1060634037058232,0.0305321040164614,9.8458919473684,-0.6315836588541667,0.33466796875,-0.0678059895833333,
4407,4407,4407,4407,4407,6161,2018_11_21_06_11,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,0.0461537687084587,1.34945791972542,9.267185691943943,-0.7615966796875,-0.2124918619791666,0.2391276041666666,
4408,4408,4408,4408,4408,6162,2018_11_21_06_12,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,-0.1269704419202689,2.0468386879882403,8.887061017777123,-0.52451171875,0.6329020182291667,0.1584309895833333,
4409,4409,4409,4409,4409,6163,2018_11_21_06_13,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,0.529507332526092,7.009906207446803,6.906310730733489,-0.7123046875,-0.231005859375,0.4328450520833333,
4410,4410,4410,4410,4410,6164,2018_11_21_06_14,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,-0.1770878585007275,7.9214178744264,5.480356484331287,-0.3816650390625,-0.1448893229166666,0.1887044270833333,
4411,4411,4411,4411,4411,6165,2018_11_21_06_15,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,0.3707366368131018,6.762225608790608,7.042882114501674,-0.6742594401041667,-0.0237467447916666,0.388720703125,
4412,4412,4412,4412,4412,6166,2018_11_21_06_16,travel,2.0,2.0,1.0,2.0,2.0,,outdoor,6.0,4.0,3.0,0.6180257719896971,3.861431770604692,9.04837052586787,-0.886767578125,0.220361328125,0.31435546875,
4413,4413,4413,4413,4413,6167,2018_11_21_06_17,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,4.0,1.0945925618984362,3.455192287716679,9.140361005711092,-0.9401625195414278,0.1137392522146951,0.3659620896300156,
4414,4414,4414,4414,4414,6168,2018_11_21_06_18,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1098303169041436,0.0331729648263157,9.944847656047058,-0.8458414713541667,-0.1466634114583333,0.4846598307291667,
4415,4415,4415,4415,4415,6169,2018_11_21_06_19,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.113825121458007,0.0348513189441209,9.963577649776049,-0.3033772786458333,-0.7411295572916666,0.365087890625,
4416,4416,4416,4416,4416,6170,2018_11_21_06_20,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1084495621483763,0.035773609393729,9.930166097984335,0.132958984375,-0.83759765625,0.327587890625,
4417,4417,4417,4417,4417,6171,2018_11_21_06_21,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1089804155151178,0.0366878566353863,9.940212081467,-0.4568603515625,-0.4887288411458333,0.12373046875,
4418,4418,4418,4418,4418,6172,2018_11_21_06_22,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1167984362220609,0.0310870869306831,9.929597718085132,-0.5408610026041667,-0.2836832682291667,0.3653889973958333,
4419,4419,4419,4419,4419,6173,2018_11_21_06_23,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1113049091382984,0.0353151452860022,9.90732337290036,-0.5665283203125,-0.4307942708333333,0.4650960286458333,
4420,4420,4420,4420,4420,6174,2018_11_21_06_24,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1098490843230681,0.0420285619152294,9.897754623740202,-0.5999186197916667,-0.0582926432291666,0.02353515625,
4421,4421,4421,4421,4421,6175,2018_11_21_06_25,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1081852263426974,0.0445827955685506,9.893809555456048,-0.5012369791666667,-0.5679768880208333,0.1342936197916666,
4422,4422,4422,4422,4422,6176,2018_11_21_06_26,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1093557663062713,0.0421411671031355,9.888660438969742,-0.7487060546875,-0.18232421875,0.0749674479166666,
4423,4423,4423,4423,4423,6177,2018_11_21_06_27,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1078436386791713,0.0456265672198208,9.897081680011196,-0.7716227213541667,-0.5056722005208333,0.3927897135416666,
4424,4424,4424,4424,4424,6178,2018_11_21_06_28,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1028353870257558,0.0453557783888017,9.884987363661786,-0.7343831422615946,-0.5291167274622199,0.4482884966128191,
4425,4425,4425,4425,4425,6179,2018_11_21_06_29,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1081171087206046,0.0412671360054871,9.920605408174698,-0.7155843098958333,-0.463720703125,0.5206868489583333,
4426,4426,4426,4426,4426,6180,2018_11_21_06_30,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.114036926343673,0.042851652718925,9.932892767581192,-0.7411376953125,-0.4512776692708333,0.4888997395833333,
4427,4427,4427,4427,4427,6181,2018_11_21_06_31,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.0980671448567428,0.0588274248737545,9.904340264129806,-0.9133463541666668,-0.1809814453125,-0.2168701171875,
4428,4428,4428,4428,4428,6182,2018_11_21_06_32,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.0968324556248595,0.0593349136275473,9.89141389921613,-0.9530843098958334,-0.1593424479166666,-0.3200358072916666,
4429,4429,4429,4429,4429,6183,2018_11_21_06_33,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.0974437411937289,0.0603429983995518,9.886472677491598,-0.9806559244791668,-0.1398030598958333,-0.24443359375,
4430,4430,4430,4430,4430,6184,2018_11_21_06_34,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.3527841455188126,2.382713313353414,8.053090559801786,-0.9842610677083332,-0.124853515625,-0.2004231770833333,
4431,4431,4431,4431,4431,6185,2018_11_21_06_35,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.206906181574931,9.10855878209293,2.67482370926804,-0.2946940104166666,-0.4888346354166666,0.4481852213541666,
4432,4432,4432,4432,4432,6186,2018_11_21_06_36,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-1.5750254677049311,7.828543628219523,3.177074848807392,-0.2217936197916666,-0.7533203125,0.338232421875,
4433,4433,4433,4433,4433,6187,2018_11_21_06_37,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,3.073784990371779,7.0151986590145485,6.146705342273233,0.108837890625,-0.801220703125,0.4569010416666667,
4434,4434,4434,4434,4434,6188,2018_11_21_06_38,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,2.186555941183548,5.679081251650805,7.636115903973146,0.0994222005208333,-0.8003092447916667,0.4346842447916667,
4435,4435,4435,4435,4435,6189,2018_11_21_06_39,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.3514865063656205,7.293172669451279,4.75870909629088,0.2479085286458333,-0.2957112630208333,0.4286946614583333,
4436,4436,4436,4436,4436,6190,2018_11_21_06_40,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,0.1460516675489354,6.640124040633028,6.902407085285571,-0.9905224075039084,-0.1789180562793121,-0.1647098097967691,
4437,4437,4437,4437,4437,6191,2018_11_21_06_41,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,-2.266443013676927,-3.826151483342328,5.349554140756442,-0.4668131510416666,0.7109781901041666,0.0744384765625,
4438,4438,4438,4438,4438,6192,2018_11_21_06_42,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,8.209310103284992,-6.775783838008618,0.8755767213022964,-0.3295247395833333,0.9691080729166668,0.1311604817708333,
4439,4439,4439,4439,4439,6193,2018_11_21_06_43,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,1.66925458434849,-7.1818785726226135,0.2945927031879618,-0.3432454427083333,0.80908203125,-0.0059407552083333,
4440,4440,4440,4440,4440,6194,2018_11_21_06_44,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,4.0,1.7496842074126535,-0.939873004004251,5.37750972385621,-0.6248291015625,0.4392252604166666,-0.0915852864583333,
4441,4441,4441,4441,4441,6195,2018_11_21_06_45,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,0.12305338449608,0.6811919469874715,9.70684312250839,-0.6824544270833334,-0.2959309895833333,0.3936360677083333,
4442,4442,4442,4442,4442,6196,2018_11_21_06_46,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1626716627006705,0.0316581563431131,9.895491792553186,-0.3615478515625,-0.432763671875,0.2295491536458333,
4443,4443,4443,4443,4443,6197,2018_11_21_06_47,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1055164637262041,0.0169095520634938,9.88465489343784,-0.6917724609375,-0.2982991536458333,0.3936848958333333,
4444,4444,4444,4444,4444,6198,2018_11_21_06_48,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1128921068919378,0.0345832112930571,9.87766803891374,-0.8832845052083333,-0.1015950520833333,0.071630859375,
4445,4445,4445,4445,4445,6199,2018_11_21_06_49,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1113531687340432,0.0346609624916013,9.867579159014523,-0.765234375,-0.1029459635416666,0.2377360026041666,
4446,4446,4446,4446,4446,6200,2018_11_21_06_50,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,0.985829307001904,-2.963611508838519,4.085434413755099,-0.5822184244791667,0.6949137369791667,-0.1295328776041666,
4447,4447,4447,4447,4447,6201,2018_11_21_06_51,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,0.3421724417359461,3.8003032137208224,7.47466686094681,-0.6429211177696718,0.0484871677957269,-0.3992476550286608,
4448,4448,4448,4448,4448,6202,2018_11_21_06_52,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,0.1866968211927253,5.38638843044208,8.216322114549532,-0.8694498697916667,-0.3979654947916666,-0.1666259765625,
4449,4449,4449,4449,4449,6203,2018_11_21_06_53,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,2.0,-0.2105314800358585,1.940607108579654,9.289861469243704,-0.7966552734375,-0.1984944661458333,-0.0630533854166666,
4450,4450,4450,4450,4450,6204,2018_11_21_06_54,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.115213919627884,0.0502433816455766,9.829196897536384,-0.4283447265625,-0.23017578125,0.4598795572916667,
4451,4451,4451,4451,4451,6205,2018_11_21_06_55,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1213616301136624,0.0347413947324748,9.82929610123177,-0.7065348307291667,-0.0629720052083333,0.6832763671875,
4452,4452,4452,4452,4452,6206,2018_11_21_06_56,work,3.0,0.0,,0.0,,,workplace,6.0,5.0,3.0,-0.1143134183769456,-0.0029984463478455,9.836825757694433,-0.5590983072916667,-0.3699300130208333,0.4065511067708333,
